Mon Sep 19 13:25:32 2022    output.dat

         774883762 function calls (742418812 primitive calls) in 440.723 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   237588    0.106    0.000    0.106    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:398(_create_exit_wrapper)
   237588    0.200    0.000    0.200    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:408(__init__)
   237588    0.430    0.000    2.184    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:438(enter_context)
   237588    0.260    0.000    0.554    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:465(_push_cm_exit)
   237588    0.138    0.000    0.188    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:470(_push_exit_callback)
   237588    0.033    0.000    0.033    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:486(__enter__)
   237588    0.633    0.000    1.621    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:489(__exit__)
   231429    0.155    0.000    0.155    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:1337(as_list)
   231426    0.323    0.000   11.009    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:5986(mat_mul)
   228322    0.081    0.000    0.177    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:860(ndims)
   228320    1.941    0.000   35.129    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/layers/core/dense.py:166(call)
   228320    0.065    0.000    0.065    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:871(compute_mask)
   228320    0.330    0.000    0.601    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2162(_clear_losses)
   228320    0.702    0.000    1.944    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2573(_set_mask_metadata)
   228320    0.110    0.000    0.717    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2621(<listcomp>)
   228320    0.064    0.000    0.064    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2631(_call_arg_was_passed)
   228320    0.743    0.000    7.106    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/nn_ops.py:3479(bias_add)
   228320    1.842    0.000   16.298    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:3488(matmul)
   228320    0.700    0.000    4.049    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:4142(sigmoid)
   228320    0.247    0.000    5.492    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_nn_ops.py:646(bias_add)
   228320    0.240    0.000    2.239    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:9441(sigmoid)
   228320    0.730    0.000   95.040    0.000 /home/marie/backgammon/code/network.py:21(call)
   228319    0.275    0.000   13.248    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2483(_cast_single_input)
   228319    0.161    0.000    0.207    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:556(<listcomp>)
   228319    0.581    0.000    1.762    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:553(_shape_as_list)
   228319    0.200    0.000    1.961    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:558(_shape_tuple)
   228319    1.858    0.000   11.135    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:936(cast)
   228319    0.309    0.000    6.446    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:1981(cast)
   228319    0.221    0.000    0.221    0.000 {method 'reshape' of 'numpy.ndarray' objects}
   225213    1.052    0.000   13.564    0.000 /home/marie/backgammon/code/env/backgammon.py:143(_flatten_obs)
   222157    0.041    0.000    0.057    0.000 /home/marie/backgammon/code/agent.py:129(<genexpr>)
   222157   10.976    0.000  103.469    0.000 /home/marie/backgammon/code/env/backgammon.py:171(take_step)
   222157    0.162    0.000    1.423    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1123(_numpy)
   222157    1.261    0.000    1.261    0.000 {method '_numpy_internal' of 'tensorflow.python.framework.ops.EagerTensor' objects}
   219051    2.960    0.000  267.258    0.001 /home/marie/backgammon/code/agent.py:154(score)
   219051    0.420    0.000  112.084    0.001 /home/marie/backgammon/code/env/backgammon.py:276(simulate_step)
   219051    0.307    0.000    1.703    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1063(__float__)
   127827    0.168    0.000    1.180    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:6730(neg)
    52808    0.012    0.000    0.012    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:572(handle)
    40852    0.019    0.000    0.020    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:5792(get_default)
    40852    0.030    0.000    0.049    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:6263(get_default_graph)
    31649    0.022    0.000    0.074    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:261(helper)
31649/22093    0.023    0.000    0.052    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:123(__exit__)
31649/22092    0.020    0.000    0.109    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:114(__enter__)
    31649    0.045    0.000    0.052    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:86(__init__)
    28056    0.119    0.000    0.206    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2949(_flatten_modules)
    27956    0.028    0.000    0.236    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2943(_flatten_layers)
    27954    0.004    0.000    0.004    0.000 {method 'popleft' of 'collections.deque' objects}
    24850    0.004    0.000    0.004    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:1326(<genexpr>)
